,SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,META,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
44736.00000000,0.03179390,0.02451727,0.03414982,0.03575237,0.04524889,0.05107715,0.05194592,0.07187404,0.05553159,0.04022133,0.02984544,0.01463873,-0.00834308,0.02752167,0.01440606,0.04510776,0.00716960,0.04337670,0.02994616,0.01983343,0.03690345,0.02725369,0.02519237,0.02941798,0.01642914,0.01237053,0.00778770,0.01874602,0.01933762,0.01176163,0.05029992,0.03050562,0.04737084,0.01972625,0.07437154,0.03207703,0.07546156,-0.02169315,0.05243196,0.00080897,0.04171869,0.01228254,0.04125099,0.01773543,0.01843767,0.04546299,0.00646592,0.03691940,0.02156121,0.03182481,0.01062178,0.05641152,0.02874856,0.01801715,0.04209609,0.02614341,0.03121952,0.05204804,0.01748064,0.01634702,0.04373928,0.04539397,0.03869101,0.02327592,0.02659099,0.03257823,0.05793768,0.00937926,0.03692911,0.05643053,0.03817093,0.02614856,0.03869699,0.01293026,0.03678959,0.04697990,0.02528117,0.03436111,0.02458952,0.03176843,0.04490599,0.03948762,0.02373113,0.03211680,0.03822626,0.05230891,0.03892745,0.03898754,0.03215693,0.06156861,0.04518593,0.02637615,0.02093642,0.02851449,0.00798976,0.02050560,0.02184340,0.05547139,0.05036278,0.05130896
44739.00000000,-0.00381970,0.00000000,-0.01049684,-0.02782069,-0.00320165,-0.01815211,-0.01615941,-0.00393746,-0.01500639,0.00043120,-0.00801222,-0.00093260,0.02021626,-0.00109546,-0.00762033,-0.00948860,0.00123788,-0.00505291,0.00562117,0.02451086,-0.01196562,-0.00748304,-0.00663930,-0.01715154,0.01934107,0.00132427,-0.00214743,-0.00206226,0.00525136,0.00657065,-0.00895995,-0.00338042,-0.02254731,-0.00540902,-0.02479562,0.00051793,-0.01275750,0.00000000,-0.02239956,0.00323308,0.01662671,0.01374431,0.00506722,-0.00350946,-0.01000471,-0.02134444,-0.00163516,0.00754765,-0.02298581,-0.00211610,-0.00166620,-0.01056498,-0.00894431,-0.00667313,-0.03088935,-0.00812881,-0.00961012,-0.00488310,0.00277097,0.01291809,0.00256779,-0.00410168,-0.00434586,0.00021161,0.00647562,-0.00062689,-0.00650714,-0.00211923,-0.01676490,-0.01985443,0.01132138,0.00520900,-0.00550510,-0.00886689,-0.01941430,-0.00432837,-0.00825104,0.02239224,-0.00538485,-0.01272668,0.01434678,0.00581800,-0.00348305,-0.01138977,-0.01466005,-0.01802649,0.00249779,-0.00219389,-0.00578428,-0.00088850,-0.00853595,-0.00031919,-0.00483880,0.00601235,-0.00396322,0.00050110,-0.00635906,-0.00545667,-0.01320601,-0.00713812
44740.00000000,-0.02043292,-0.02978958,-0.03174904,-0.05140434,-0.05004356,-0.03303020,-0.03473596,-0.05197954,-0.05258166,-0.01630750,-0.00481177,-0.02844269,0.00549776,-0.04435954,-0.01626533,-0.02672426,-0.00278204,-0.03205305,-0.02351581,0.02774346,-0.00714214,-0.01622110,-0.01435603,-0.04051750,0.01606015,-0.01406680,-0.01447657,-0.01001432,-0.00424437,-0.01757464,-0.05043879,-0.01934368,-0.03014165,-0.02727553,-0.05432679,-0.02200377,-0.00149117,-0.00981171,-0.05425339,-0.01409922,0.03475392,-0.02669214,-0.02948641,-0.01700195,-0.00818101,-0.06986431,-0.01766711,-0.05156884,-0.00965375,-0.00938170,-0.01861605,-0.06244202,-0.00229129,-0.00262868,-0.04553764,-0.01039550,-0.01312463,0.00929765,-0.01403781,-0.01600413,-0.02653424,-0.02599062,0.00031178,-0.01417391,-0.01086383,-0.01296264,-0.00428879,-0.00547279,-0.01224643,-0.00014421,-0.00079958,-0.00658252,-0.01725029,-0.02467900,-0.01039849,-0.01244198,-0.02861401,0.03241885,-0.03402168,-0.01455400,-0.01956667,-0.01565164,-0.02282134,-0.01859950,-0.04682909,-0.03049189,-0.01910298,-0.01946771,-0.02004614,-0.02563420,-0.01052959,-0.01452983,0.00000000,-0.01394501,-0.00986791,0.00348244,-0.02623931,-0.01848113,-0.00411783,-0.03895671
44741.00000000,-0.00081429,0.01302382,0.01473801,0.01415267,-0.01793718,-0.00273196,-0.00279824,0.02028883,-0.02753097,-0.00135104,-0.00448974,0.00028258,0.01429867,0.01377007,0.00908321,0.00696545,-0.01239923,0.01350974,0.00552710,-0.03693986,-0.00281481,-0.00418027,-0.01613000,0.00784945,-0.01974131,0.01658442,0.00027986,0.00722548,0.01082033,0.00511108,-0.00690426,0.01991215,-0.01405901,0.00262473,-0.00495746,-0.01296965,-0.01169728,0.00951251,-0.00487327,-0.00367743,-0.01041037,0.00674727,0.01693854,0.02021993,0.01649689,0.00457284,0.00389074,0.00789851,-0.00678247,-0.00895179,-0.00575622,-0.03453826,-0.00098427,-0.01532612,0.00872398,0.00672534,-0.01562939,0.00038373,0.01367716,-0.00533668,-0.03241416,0.00918616,-0.00857098,0.00160948,-0.00511831,-0.00232994,0.01265484,0.00788471,-0.01773907,-0.00180245,-0.02112682,-0.00810667,0.00117889,0.00090945,-0.00546404,-0.03324216,0.00297040,-0.03948746,-0.01812917,-0.01912935,-0.02395876,-0.03180083,0.00616167,-0.00429674,0.00918808,-0.01527947,-0.02455529,-0.00873590,0.02233717,-0.02557848,-0.01489830,0.01108031,-0.03310954,-0.00821611,0.00434010,-0.00432596,0.01179563,-0.01588692,-0.02005379,-0.00678497
44742.00000000,-0.00812439,-0.01802771,-0.01317919,-0.02488064,-0.01757923,-0.02451626,-0.02569119,-0.01640846,-0.02464299,-0.00171853,-0.02333050,0.00293792,-0.00403337,0.00146056,0.01118138,-0.01308273,-0.02291274,-0.02204037,0.02925006,-0.02814347,-0.01306848,-0.00559703,-0.00937994,-0.00662145,-0.01496800,-0.00041987,0.01373358,0.00286941,-0.00635796,-0.00228824,-0.01956720,-0.00412464,-0.00771955,0.02009196,-0.03264760,0.00321803,-0.01359868,-0.00372983,-0.02280684,-0.00278868,-0.01912002,-0.01448500,0.00380817,-0.00347137,0.00047720,-0.01016953,0.00261023,-0.00812045,-0.01331461,0.00569431,0.01921050,-0.01948964,0.00060989,-0.00883359,-0.01082990,0.00778441,0.00352190,-0.02724132,-0.00740991,-0.00951894,-0.01044157,0.00953633,-0.00691605,-0.00739151,0.03011788,-0.02356685,-0.02064098,-0.00867869,-0.01443466,-0.01249546,-0.02572495,0.00341135,-0.00052330,0.00959869,-0.00557853,-0.00031404,-0.00927978,-0.01804072,-0.00472157,-0.00237493,-0.00392479,-0.01320962,0.00690070,-0.00277414,-0.00475108,-0.03388331,-0.03385436,-0.01013246,-0.01167202,-0.00210739,0.00254180,0.00064468,0.00023954,-0.00801250,-0.01072334,0.02642695,-0.00250715,-0.05052324,0.00063293,-0.02172009
44743.00000000,0.01057652,0.01616431,0.01070736,0.03154127,0.01242913,-0.00206946,-0.00266517,-0.00756590,-0.04195522,0.01640910,0.01278756,0.01132339,0.00733994,0.01753738,0.01613476,0.01163088,0.01381302,0.00874850,-0.00228867,0.02230262,0.01843218,-0.00093809,-0.01640564,0.00661098,0.01194928,0.01638063,0.00918490,0.02336669,0.00417870,0.02675828,0.02905016,0.01445006,0.01080490,0.01352034,0.01914690,-0.02860200,0.01914733,0.01753690,0.02233685,0.00863621,-0.03295754,0.01371065,0.00148026,0.02462733,0.01669839,-0.00998039,0.01786839,0.01540041,-0.00726873,-0.03325737,0.04002066,-0.03661571,0.00928355,0.00992508,0.00744601,0.01342177,0.00747949,0.00907181,0.01816157,-0.00207786,-0.05176965,0.01431240,0.01171257,0.01381393,0.00946827,0.01913456,0.00744054,0.00924784,0.01257729,0.02282033,-0.00262920,-0.00049582,0.03757029,0.01099413,0.02022949,-0.00204173,0.02685466,0.01302751,0.00814274,0.01284086,0.00721286,-0.02948621,0.01860192,-0.00710914,0.01859017,0.01085769,0.01707096,0.01518762,0.01349699,-0.07349527,0.02237448,0.02013207,0.01149147,-0.02176740,0.00889819,0.00827980,0.02478258,0.01353897,0.01623451,0.00340196
44747.00000000,0.00188857,0.01893044,0.01259740,0.03596205,0.02553571,0.04161855,0.04405900,0.05099046,0.03036563,-0.00652251,-0.00380366,-0.00768717,-0.02350214,0.01666210,-0.00965034,0.00682796,-0.01013941,0.00320518,-0.01280840,-0.03129641,0.01081757,-0.00615823,-0.00322284,0.02173789,-0.02627814,-0.00224343,-0.00583652,-0.01708604,0.00084515,-0.00474761,0.03295364,-0.00834692,-0.01952607,0.00514660,0.02378121,0.00963126,0.00450898,-0.00426032,0.04201681,0.01321048,0.01861895,0.00238044,0.00760687,-0.00264867,-0.00656956,0.03103392,-0.00984312,0.01420840,-0.05188488,0.00377006,-0.01799887,0.02076828,-0.02364581,-0.01644609,0.03067142,-0.00194609,-0.01724634,-0.00833881,-0.00973952,-0.01145246,-0.00312967,0.01580343,-0.00829166,-0.01500967,-0.04225932,-0.00554724,-0.00678393,0.00480555,0.00651840,-0.01530320,-0.02540814,-0.02480162,0.00328034,-0.00952017,0.01166374,-0.02376458,0.00315378,-0.06968567,0.02338826,-0.00534189,-0.03149559,0.05740911,0.00288360,0.00560348,0.02388721,0.01130102,-0.01060064,-0.00351736,0.00022961,-0.01534843,-0.00130211,-0.01357753,-0.01254435,0.00111956,-0.00032069,-0.04214334,-0.00902580,0.00559192,0.00912858,0.02748049
44748.00000000,0.00337737,0.00960718,0.01278290,0.00731279,-0.00572080,0.01155716,0.01164751,0.00939415,0.01109333,-0.00014512,-0.00648199,0.00089817,0.01989145,-0.00052889,0.00932973,0.00289219,-0.00832270,0.00285033,0.02149502,-0.01804030,-0.01131919,0.01739752,0.01324795,0.01683975,-0.01317818,0.00999946,0.02012576,0.00205431,-0.00909493,0.00000000,-0.00979130,-0.00558096,0.00279820,0.00899113,0.00307781,0.00817663,-0.01496251,0.00175029,-0.01559145,0.00708250,0.00977508,0.00528927,0.00907753,-0.00328982,-0.00377889,-0.00086275,0.01772929,-0.00455862,0.01352406,0.01146881,0.00581460,0.00199470,-0.00214115,-0.03140293,0.01171847,0.00292470,0.00650825,-0.00867178,-0.00961435,0.00342299,0.00651161,-0.00458387,0.00078880,0.00713299,0.01076199,-0.00986905,-0.01157476,-0.00599842,-0.00963388,-0.01009440,-0.00834469,0.00334269,-0.00829975,0.00894747,0.00024704,-0.00741592,-0.00677143,-0.01535921,-0.00617669,-0.01074115,-0.01023519,0.01128148,0.01365004,0.00487575,-0.00528299,-0.02074989,-0.01250002,0.02249622,0.02439025,0.00751091,-0.00658003,-0.00112039,-0.01342283,0.01139304,0.00625594,0.02562314,-0.00623700,-0.03398212,-0.02035354,0.00677306
44749.00000000,0.01497712,0.02399952,0.00822663,0.01749322,0.05527905,0.03675417,0.03552100,0.01425457,0.04811629,0.01316889,0.02529272,0.00112160,-0.00176592,0.01096714,-0.00034240,0.00835327,0.02840547,0.01373247,0.01270134,0.03194053,0.01405078,0.01241522,0.03300814,0.02105381,0.01946302,-0.00199177,-0.00410033,-0.00788514,-0.00347485,0.00276174,0.02830602,0.00736031,0.01253895,0.00466860,0.02263651,0.03108944,0.01569623,-0.00314524,0.02457678,0.00151845,0.05776793,-0.00128843,-0.00666353,0.00588557,0.00284487,0.03741718,0.01311345,0.01401773,-0.00149479,0.02572782,0.01017981,0.05242209,0.01387566,-0.00010526,0.01464538,0.00550847,0.00334847,0.02041088,-0.00133896,-0.01416959,0.04840571,0.00237241,0.01261026,0.00579455,0.00021302,0.01690127,0.01647602,0.00884812,0.01457533,0.02685059,0.04625387,0.01991595,0.00481860,-0.00406620,0.00913882,0.02322571,0.01636231,0.03611710,0.03556380,0.02084697,0.05129005,0.02579743,0.00805113,0.00161748,0.00758142,0.02002448,0.05334534,-0.00340598,0.00336139,0.05920498,0.01424729,-0.00064090,0.01579207,0.02674512,-0.00015937,-0.00868779,0.00468219,0.04445144,0.00755497,0.02622048
44750.00000000,-0.00082255,0.00471477,-0.00275708,-0.00679103,0.02543517,0.00480290,0.00722934,-0.00760786,-0.00126120,0.00554994,-0.00313810,-0.00123242,0.00826233,-0.00076747,-0.00671230,0.00379693,-0.00219705,-0.00311663,-0.00467981,0.00162901,-0.01611413,0.00393333,0.00030082,-0.00370952,-0.00522570,0.00892234,-0.00009040,0.00365601,0.00559221,0.00050080,-0.01209916,-0.00210068,-0.00118102,0.01331450,-0.00645380,-0.00393283,0.00149544,-0.00433832,-0.02145523,0.00063842,0.01197923,-0.00247288,0.00768403,0.00118610,-0.00344960,-0.00184960,0.00117661,0.00033046,-0.00073027,0.00543007,-0.00161737,0.00063046,-0.01377979,-0.01158019,-0.00816757,-0.00424296,-0.00258936,-0.00337687,-0.00022340,0.00319399,0.00484850,0.00055682,0.00186813,0.00480096,0.01256112,-0.00234384,-0.00713334,0.00428420,-0.00663793,-0.00642991,-0.00654537,-0.00255622,0.00050494,-0.00843761,-0.00807697,0.00396823,0.00047909,0.00127392,-0.01313684,0.00517613,0.00220408,0.00689549,0.00184752,-0.01022691,-0.00583441,-0.00920538,-0.00257507,0.00346392,-0.00625356,0.00057849,-0.00572972,0.00112230,-0.00693618,0.00922111,0.00191329,-0.00435817,-0.00406538,-0.01071644,-0.00645689,-0.00924526
44753.00000000,-0.01142362,-0.01475794,-0.01176865,-0.03280250,-0.06548006,-0.03080766,-0.03034076,-0.04681648,-0.04331351,-0.00826114,-0.01311643,0.00039267,-0.00323922,-0.00027918,0.00703348,0.00731924,-0.01038071,0.00349787,-0.00526618,-0.00511156,-0.02315879,-0.00322653,-0.03174320,-0.01355793,-0.00882553,-0.00820350,0.00780194,-0.00316758,0.00248606,-0.01976992,-0.05155631,-0.00338637,-0.01505005,-0.00526385,-0.00649572,-0.02079499,-0.00970631,0.00019797,-0.04031049,0.00039862,-0.02771850,0.01638290,0.00181557,0.00015786,-0.00673069,-0.02612801,0.00583867,-0.00836870,0.01129048,-0.01266635,0.00535830,-0.03024577,0.00081061,-0.00702944,-0.01044722,-0.00409926,-0.00288448,-0.01185997,-0.00592316,0.00238802,-0.02818286,0.00027939,-0.02206347,0.00562750,-0.00431035,-0.01345585,-0.01109727,-0.00281718,-0.02350056,-0.01495651,-0.02278062,0.00377289,-0.01740673,0.01168576,0.00164499,-0.02118581,-0.01479812,-0.01052504,-0.01081155,-0.00832390,-0.02045036,-0.02248904,-0.00246830,0.00225287,-0.00758879,-0.02539160,-0.02839932,-0.01095413,-0.00528143,-0.03061760,-0.00718801,-0.00256244,0.01035652,-0.01587306,-0.00286448,-0.00304511,-0.01717448,-0.04456816,-0.00628940,-0.00916179
44754.00000000,-0.00884893,0.00683374,-0.04098148,-0.02263981,-0.00543361,-0.01431577,-0.01435771,0.00239440,-0.00461987,-0.00441640,0.00097464,-0.01401740,-0.00489417,-0.00443462,-0.00883318,-0.00117030,-0.00317859,-0.00410256,-0.01607098,-0.01331150,-0.00042718,-0.00901740,-0.00308580,-0.02243855,-0.01830263,-0.00569005,-0.04856376,-0.00428975,-0.00502498,0.01480738,-0.01629638,-0.00541829,-0.00436561,-0.01669671,-0.04605413,0.00026884,-0.00477499,0.00554459,0.01362281,-0.00302909,0.00536894,-0.00742323,-0.02259337,-0.00710673,-0.00290413,-0.01284365,-0.04749346,0.00494139,-0.01167019,0.00586104,-0.00904822,-0.00766727,-0.01605747,0.00611393,-0.04145959,-0.02854205,0.00445496,0.00158293,-0.00292296,-0.00727907,0.00124124,-0.01620782,-0.01096279,0.00285090,-0.00221728,-0.00129894,-0.00221698,-0.00326897,-0.00282640,0.07416591,-0.00302814,-0.01290779,-0.00179724,-0.00969026,-0.00714406,0.01792933,-0.01745089,-0.02454718,-0.01250086,-0.00995877,-0.00821017,0.02369829,-0.01581301,0.00922413,-0.12736540,0.00794407,0.02391497,-0.01209926,-0.01824444,0.00859816,-0.01026982,0.00449587,0.00858155,0.00332077,-0.00510685,-0.01212206,-0.00866126,0.02137993,-0.00400836,0.00993144
44755.00000000,-0.00525164,-0.00253671,-0.00374498,0.01080389,0.01703345,-0.02339053,-0.02318257,0.00134747,0.00543696,0.00068524,-0.00938298,-0.00233151,-0.02562107,0.00722501,0.00656307,-0.00327122,-0.01658164,0.00157956,-0.00480406,0.00402356,-0.00705124,-0.00373312,0.00074796,-0.00958621,-0.00669439,0.00353983,-0.01465338,-0.00462741,-0.00203347,0.00327049,0.01209516,-0.01929832,-0.00194356,0.00336343,-0.01707447,0.00000000,-0.01338388,-0.00531709,-0.00097998,0.00239872,0.02023312,0.00181619,-0.00349210,0.00473199,-0.00728157,0.01301076,-0.00637118,0.00756903,0.00435030,-0.00110071,0.00387753,0.01519115,0.00101697,-0.03358217,-0.00663437,-0.00808381,-0.01578253,-0.01264163,-0.00879468,-0.00639915,0.00394446,-0.00539701,-0.01124508,-0.01610880,-0.02846563,-0.01365703,-0.00813601,0.00048585,-0.01145381,-0.02174650,-0.00355323,-0.01436990,0.00205770,0.00168304,-0.00124050,-0.01602665,-0.00034635,-0.00407426,0.00608742,0.00158063,0.00277062,-0.00540721,-0.01164566,-0.01405528,-0.01208116,-0.00012655,-0.00432513,-0.00574678,-0.03452042,0.01512800,-0.01769680,-0.00943097,-0.00827230,0.00770014,0.00192489,-0.01446894,-0.00786843,0.00602599,-0.02330015,0.00169553
44756.00000000,-0.00242853,0.02048255,0.00538150,0.00208330,0.00537186,-0.00885468,-0.00665847,-0.03327422,0.01371664,-0.01102821,-0.03493883,0.00136795,0.00237414,0.00800907,-0.00295127,0.00862118,-0.02302209,0.00513341,-0.00772354,-0.02003764,-0.01183566,-0.00866503,0.00604076,0.00274235,-0.01485614,0.00517329,0.00474049,-0.00320617,-0.00199013,-0.00752256,-0.01008155,-0.00028364,-0.01285960,0.04006338,-0.01498570,0.01343730,-0.00844625,-0.00039587,-0.02536432,0.01954209,0.04615164,0.00117313,0.01373820,-0.00027698,-0.00586800,-0.01798119,-0.01206736,0.00159030,-0.02082037,0.02307354,-0.00161979,0.01393191,-0.00575688,-0.01136232,-0.00897452,0.00202334,-0.00795928,-0.00386782,-0.00455008,-0.00697702,0.02907499,-0.00828223,-0.01592193,-0.00663446,-0.01884322,-0.02989016,-0.02950194,-0.00607064,-0.01299502,0.02222992,-0.02260309,0.01370462,0.00359335,0.00230544,-0.02177885,-0.01483639,0.01113531,-0.01804820,0.00584428,-0.02094682,-0.00825526,0.00832483,0.00921005,-0.00046744,-0.00425761,-0.03689234,-0.01042573,0.00061583,0.01775816,0.01774230,-0.02170943,-0.01758912,-0.00786460,0.02761568,-0.01040660,-0.01884812,-0.00926970,-0.00409828,-0.01973542,-0.00558562
44757.00000000,0.01910515,0.01145001,0.01039034,0.02639434,0.00735723,0.01277546,0.01190772,0.04207525,0.02537079,0.01483185,0.04583327,0.01451495,0.05437567,0.01012157,-0.00137672,0.02005719,0.07036177,0.02319795,0.00700527,0.01683900,0.03658537,0.01748171,0.02026237,0.01850063,0.01257908,0.00081887,0.02518881,0.00514632,0.02113794,0.03335020,0.08198880,0.02942005,0.01060763,0.02150647,0.03936917,0.02413147,0.06169324,0.01049706,0.06268872,0.00977951,0.01740664,0.01150410,0.01440850,0.00954070,0.01180518,0.01433830,0.03112153,0.01281067,0.02962711,0.01704145,-0.01772110,0.03193387,0.01756527,0.00624862,0.03445922,0.02417548,0.01940902,0.04498616,0.01839780,0.02215917,0.03054441,0.01857455,0.02658077,0.02736180,0.01276639,0.13230628,0.04360942,0.01262269,0.01994455,0.00400959,0.02024246,0.00618444,0.01815869,0.00268996,0.02438003,0.02897365,0.03235280,0.01568420,0.00259766,0.04396242,0.01144980,0.03673120,0.01239962,0.01418446,0.03480057,0.01474388,0.04302013,0.01387315,0.02195671,0.01862539,0.01629558,-0.00229960,0.00864761,0.03039604,0.01278097,-0.00482124,0.01237130,0.04051901,0.04889379,0.03080849
44760.00000000,-0.00825699,-0.02064307,-0.00962137,0.00184940,0.00199943,-0.02458006,-0.02533538,0.01536126,0.02150740,-0.00797185,-0.01026994,-0.02244287,-0.01959415,0.00218857,-0.01213226,-0.01347355,0.00031006,-0.00469074,-0.01932369,0.01845285,0.00525210,-0.01091263,-0.00687616,-0.01218863,0.01402102,-0.01671346,-0.03360730,-0.01359995,-0.02636375,-0.00880198,0.00957114,-0.01654106,-0.01057008,-0.01271641,0.00304693,0.00233045,0.00145881,-0.01450413,0.00297651,-0.00232438,-0.01856343,-0.02759064,-0.02964422,-0.01015648,-0.00194456,-0.00725880,-0.03409180,0.00427008,0.00054157,-0.00541926,-0.01524590,0.00394526,0.00521202,-0.00742960,-0.01198593,-0.01374664,-0.01070608,0.01037791,-0.01368935,-0.02524792,-0.01407857,-0.00749215,-0.01511735,-0.01132420,-0.01567463,0.00180082,0.02514727,-0.01950224,-0.00473039,-0.00013540,0.00063438,-0.01279306,0.00766144,-0.03090982,-0.01495754,0.01304485,-0.02209370,0.02629995,0.01834052,-0.00105265,0.00083972,-0.01755235,-0.01170414,-0.00937521,-0.02038475,0.02366673,0.00673402,-0.01316964,-0.01592764,-0.00929461,0.00814767,-0.01119530,0.00666831,-0.01721847,-0.02715642,-0.02786285,-0.02818847,-0.00760565,-0.00653869,-0.00115587
44761.00000000,0.02701917,0.02672188,0.02076704,0.03911741,0.02071672,0.04384113,0.04285323,0.05112721,0.05533828,0.02638811,0.02477858,-0.01457834,0.02710984,0.02313593,0.00509381,0.03112786,0.03378807,0.02830722,0.01221678,0.02520319,0.04085688,0.03356818,0.03653317,0.03357934,0.03603677,0.01069783,0.03093540,0.01427405,0.00113669,0.01899350,0.05609683,0.02719117,0.04239724,0.00761187,0.03526117,0.03900797,0.04151499,0.00338110,0.04869824,0.00613499,0.04008750,0.00021665,0.01376766,0.01616360,0.01315143,0.05050988,0.03517367,0.02186866,0.03110445,0.03112675,0.01832021,0.05464813,0.03177615,0.02145008,0.04020593,0.03181912,0.03673585,0.03537905,0.02764510,-0.00813667,0.05464897,0.02891321,0.03200517,0.02651380,0.04476616,0.04114237,0.05573245,0.01427170,0.05156224,0.05693206,0.04179000,-0.05248667,0.02891681,0.03173525,0.04958052,0.04805277,0.03965872,0.04008458,0.02678090,0.03829120,0.04577942,0.03225804,0.03410942,0.02497870,0.02155882,0.05521656,0.05267555,0.03615543,0.03295304,0.05619623,0.03568882,0.02264404,0.01632360,0.03993551,0.02003276,0.00800460,0.04242614,0.05456783,0.02569004,0.03570837
44762.00000000,0.00637317,0.01350986,0.01055750,0.03857540,0.00802346,0.00079083,0.00069791,0.04158606,0.04796373,0.00878159,-0.00017457,-0.00570792,-0.02620686,0.00823813,-0.01728669,-0.00135726,0.00029983,0.00261478,-0.01070658,0.01098903,0.03754641,0.00227124,0.00544206,0.03522163,0.01320800,-0.01058460,0.00331568,-0.01647201,-0.01369048,0.01234570,0.07345136,-0.01546429,0.00578491,0.00763139,0.04970945,0.00845358,-0.00419586,-0.02735384,0.03215848,0.00833587,0.02944977,-0.02934169,-0.01278366,-0.00748537,-0.01538454,0.01758406,0.00097747,0.01191868,-0.00913380,0.00419094,-0.00772837,0.04133679,-0.01129550,-0.01749968,0.04107868,0.00559722,0.00581171,0.00195955,-0.01217762,-0.00437514,0.04072080,0.00484485,-0.00585443,-0.01694382,0.01076521,0.00613852,0.01069025,-0.00278989,0.01016956,0.01441107,0.00267426,-0.01298914,0.00872182,-0.02885368,-0.00431612,0.01723115,0.02229061,0.02520351,0.02047475,0.00778179,0.01209930,0.01442312,0.00408805,0.00665997,0.04796532,0.00000000,0.01111987,-0.01324495,-0.00477145,0.04063187,-0.00024974,0.00048843,-0.01489763,0.01034384,-0.00917577,0.01239817,0.00380132,0.01046501,-0.00600285,0.00622506
44763.00000000,0.01018316,0.01509422,0.00979904,0.01515029,0.09780471,0.00386299,0.00296429,0.00043695,0.01364637,0.00283176,0.00680981,0.00351458,0.00575600,0.00893158,0.00094571,0.01321644,0.00869314,0.01655585,0.00590306,-0.01669652,0.00803098,0.01019708,0.01154813,0.01848119,-0.00764411,0.00148582,0.06748332,-0.00227643,0.00040627,0.01076038,0.03437443,0.02272927,0.02254495,0.01003433,0.01589482,0.00123273,0.01310852,-0.02873446,0.03128118,0.01462034,0.02735479,0.00546567,0.01518494,-0.00436014,-0.07617188,0.00459003,0.09074234,0.01324392,0.01373869,0.00731865,0.00702255,0.01856196,-0.01189092,0.04185676,0.03389227,0.00085627,0.00992933,0.01479032,0.01154326,0.00302123,0.01574870,0.02686339,0.00477480,-0.01490482,0.00063278,0.00266912,0.01583452,-0.00344649,0.00721574,0.01913120,0.00566759,-0.01571447,0.00324261,0.02266353,0.00891066,0.00353510,0.02522580,-0.01962296,0.01380190,0.00839325,0.00374181,0.00537117,0.00842153,0.00706710,0.00752983,-0.00293766,0.02120990,0.00944217,0.02468092,0.02371529,0.00911641,-0.00162735,0.01063330,0.01269001,-0.00877341,-0.00005060,0.01105779,0.01064446,0.00687208,0.01110407
